objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23766E+18,131.5754354,63.20664631,19.38306,17.98198,17.17499,16.76328,16.5042,4264,301,5,198,2.11119E+18,GALAXY,0.1000859,1875,54453,457
1.23766E+18,120.1891072,54.90070364,17.97511,16.31738,15.51531,15.07005,14.73904,4264,301,5,131,2.10663E+18,GALAXY,0.03670049,1871,53384,271
1.23766E+18,114.0061989,47.68823141,19.45871,18.23071,17.69747,17.3489,17.14906,4264,301,5,76,2.10215E+18,GALAXY,0.05554524,1867,53317,360
1.23765E+18,148.189947,2.160810434,16.00535,16.33058,16.82832,17.19751,17.56218,1462,301,4,152,5.41697E+17,STAR,5.18E-05,481,51908,506
1.23765E+18,166.9985909,67.31284467,19.21558,17.6161,16.75071,16.32424,15.98886,1412,301,5,123,5.51856E+17,GALAXY,0.1122821,490,51929,601
1.23767E+18,161.9603684,22.53668171,19.45086,18.61146,18.33683,18.20685,18.22786,5137,301,2,321,3.66035E+18,STAR,-0.0006815789,3251,54882,180
1.23767E+18,127.1550775,13.445332,19.51786,18.44446,18.01188,17.85403,17.79028,5194,301,6,93,3.59731E+18,STAR,0.001059535,3195,54832,222
1.23767E+18,135.3978719,15.90200982,19.08032,18.98108,18.64163,18.61505,18.75338,5194,301,6,149,2.73822E+18,QSO,1.249254,2432,54052,120
1.23766E+18,252.1711124,21.99741038,19.04084,17.821,17.29685,16.95141,16.70118,3926,301,2,193,1.76668E+18,GALAXY,0.05766923,1569,53168,529
1.23766E+18,236.7900617,33.22452797,19.38053,17.84765,16.96627,16.54196,16.20934,3926,301,2,75,1.78022E+18,GALAXY,0.125401,1581,53149,620
1.23766E+18,185.2131749,7.733596734,19.09315,18.82514,18.91909,18.81849,18.94154,3842,301,4,28,1.82972E+18,QSO,0.5904247,1625,53140,494
1.23766E+18,236.4700926,47.91585006,19.32473,17.89345,17.19514,16.81608,16.52689,3226,301,5,24,1.31516E+18,GALAXY,0.1148261,1168,52731,405
1.23766E+18,136.1498419,56.97630253,17.99616,16.73105,16.42302,16.28465,16.23519,3600,301,2,38,8.19568E+18,STAR,-0.0003447612,7279,57071,911
1.23766E+18,173.0817729,57.51095673,19.22285,18.30914,17.99317,17.86538,17.82386,3697,301,5,47,7.98505E+18,STAR,-0.000130397,7092,56683,608
1.23767E+18,204.4057583,32.31668321,18.39461,17.40648,16.99087,16.61687,16.49783,4576,301,1,557,2.37455E+18,GALAXY,0.08117379,2109,53468,109
1.23767E+18,164.5565362,27.2197912,18.50837,17.6102,17.26236,17.11907,17.06598,5061,301,1,328,1.17917E+19,STAR,0.0008088578,10473,58142,699
1.23767E+18,169.6598383,28.03848245,18.1994,17.35183,17.0848,16.98047,16.96029,5061,301,1,359,7.21496E+18,STAR,0.0001476108,6408,56329,717
1.23766E+18,172.6549894,7.381330981,18.92684,17.91175,17.43207,17.04057,17.0542,3841,301,4,53,1.82187E+18,GALAXY,0.05232382,1618,53116,597
1.23766E+18,177.9887408,7.47712398,19.22364,18.06636,17.41426,17.04217,16.80205,3841,301,4,88,1.82628E+18,GALAXY,0.08565481,1622,53385,238
1.23768E+18,359.0904917,26.57092761,19.2039,18.95825,18.9112,18.98095,18.90116,8103,301,2,90,8.66606E+18,QSO,0.781274,7697,57574,24
1.23767E+18,345.9866887,7.388075071,19.35466,18.2626,18.18659,18.22312,18.28638,5640,301,4,269,2.61789E+18,STAR,-0.0004970946,2325,54082,624
1.23766E+18,320.4004577,-0.5458203359,18.84058,17.35304,16.73676,16.49956,16.39533,4207,301,2,107,1.71367E+18,STAR,-0.0001532693,1522,52932,189
1.23766E+18,320.5512641,-0.5195169157,17.78769,16.83822,16.58624,16.49965,16.47526,4207,301,2,108,4.71979E+18,STAR,-0.001893528,4192,55469,68
1.23766E+18,321.6452266,-0.5577275949,17.84656,16.88625,16.53885,16.40198,16.3575,4207,301,2,115,1.15749E+18,STAR,0.0002710456,1028,52884,243
1.23766E+18,29.72865506,-1.244332997,19.34187,17.55073,16.70518,16.30107,16.01571,4263,301,1,314,7.89322E+17,GALAXY,0.05869366,701,52179,242
1.23766E+18,180.468329,57.9333274,18.44288,17.52838,17.32227,17.23732,17.22843,3697,301,5,73,9.27411E+18,STAR,0.000243193,8237,58162,245
1.23767E+18,244.1919891,8.288008258,18.61709,16.69235,15.87965,15.35074,15.00859,5322,301,1,233,1.95015E+18,GALAXY,0.04140111,1732,53501,325
1.23767E+18,231.9644082,11.245226,18.43972,17.20356,16.63969,16.29988,16.11602,5322,301,1,150,1.9389E+18,GALAXY,0.07617746,1722,53852,382
1.23767E+18,243.5620794,17.78670642,18.15144,16.40328,15.81809,15.66088,15.60617,4671,301,2,104,2.45121E+18,STAR,-0.0001137484,2177,54557,444
1.23766E+18,242.7879461,37.69087242,19.32525,18.21432,17.82942,17.70532,17.69072,3185,301,4,14,3.90352E+18,STAR,-0.0002115792,3467,54999,77
1.23767E+18,216.0160316,22.58787624,17.38224,16.59544,16.32173,16.17669,16.06769,4678,301,5,96,3.13693E+18,GALAXY,0.01744534,2786,54540,639
1.23767E+18,241.172724,15.43724929,19.36365,17.61691,16.83905,16.34444,15.91366,4678,301,5,262,2.47366E+18,STAR,-0.0001670978,2197,53555,211
1.23768E+18,10.19501781,26.24067426,19.24549,17.24365,16.21071,15.74605,15.38976,8103,301,1,156,7.07541E+18,GALAXY,0.1002018,6284,56310,918
1.23768E+18,358.2430643,26.1481907,19.14519,17.16492,16.26145,15.82542,15.48357,8103,301,1,85,7.33758E+18,GALAXY,0.06462377,6517,56563,314
1.23767E+18,186.3332964,17.48307682,18.93859,17.0384,16.10723,15.67178,15.32992,5390,301,3,86,2.9252E+18,GALAXY,0.06941979,2598,54232,392
1.23767E+18,197.7039595,17.02349211,18.59344,17.00244,16.16719,15.75545,15.39118,5390,301,3,159,2.93073E+18,GALAXY,0.08367819,2603,54479,28
1.23768E+18,7.498732739,26.72984515,19.45902,17.53192,16.44928,15.97031,15.58721,8103,301,2,140,7.07066E+18,GALAXY,0.1187389,6280,56570,40
1.23766E+18,250.1787753,31.29296704,16.79808,17.0765,17.4786,17.68694,17.88177,3185,301,4,73,1.50991E+18,STAR,-0.000928812,1341,52786,278
1.23766E+18,142.2923554,47.66989722,18.96486,17.38289,16.51875,16.08681,15.77187,2831,301,1,30,9.39095E+17,GALAXY,0.1163492,834,52316,342
1.23766E+18,153.294236,51.90727042,18.13793,16.66525,16.02577,15.65964,15.40851,2831,301,1,85,1.1339E+18,GALAXY,0.04166771,1007,52706,443
1.23766E+18,237.8327025,32.46201666,17.38938,16.32273,16.03909,15.72988,15.5676,3926,301,2,83,1.58085E+18,GALAXY,0.05533288,1404,52825,315
1.23766E+18,239.9064651,31.31432828,18.91533,17.8506,17.45558,17.17871,17.05315,3926,301,2,97,1.58199E+18,GALAXY,0.07255853,1405,52826,356
1.23766E+18,132.2658493,54.72859052,19.5891,19.57562,19.39354,19.36832,19.58784,3600,301,2,18,8.19226E+18,GALAXY,0.06110093,7276,57061,779
1.23766E+18,133.8372984,55.80226176,19.42768,18.31875,17.91792,17.76379,17.72677,3600,301,2,27,3.56589E+18,STAR,0.0003015742,3167,54822,600
1.23767E+18,183.6207527,34.42574123,19.34538,18.45775,18.20512,18.10617,18.08167,4552,301,2,93,2.25078E+18,STAR,-0.0002878638,1999,53503,398
1.23767E+18,168.4284893,27.79354182,18.48827,18.25933,18.20143,17.94137,17.94964,5061,301,1,352,2.49163E+18,QSO,1.789833,2213,53792,49
1.23767E+18,171.4068666,28.10675449,18.97849,18.72428,18.31542,18.30027,18.39064,5061,301,1,369,2.49734E+18,QSO,1.130212,2218,53816,329
1.23766E+18,175.0100542,7.405766977,18.56016,17.52552,16.99465,16.64479,16.4359,3841,301,4,68,1.82301E+18,GALAXY,0.10986,1619,53084,637
1.23766E+18,189.7447927,7.650623323,19.21402,17.27192,16.38074,15.96969,15.62344,3841,301,4,166,1.83312E+18,GALAXY,0.07562565,1628,53474,555
1.23766E+18,174.5462756,57.6550527,17.98822,17.81707,17.76644,17.74187,17.66761,3697,301,5,52,9.20561E+18,QSO,0.4114886,8176,57131,900
1.23766E+18,182.1620942,58.05324817,18.74175,16.59394,15.73431,15.43844,15.27779,3697,301,5,79,1.47957E+18,STAR,-8.94E-05,1314,53050,486
1.23765E+18,94.63698134,0.9749629884,17.14729,15.61818,15.41421,15.62225,15.27046,211,301,6,358,1.4176E+18,GALAXY,0,1259,52931,329
1.23768E+18,7.567921833,1.701419505,19.21897,17.35144,16.41032,15.97485,15.64117,7717,301,2,380,4.84372E+18,GALAXY,0.08106666,4302,55531,362
1.23767E+18,223.7493011,22.42571776,18.70718,17.4128,16.83565,16.60294,16.471,4670,301,4,172,3.81344E+18,STAR,0.0002261913,3387,54951,49
1.23766E+18,131.7028548,54.65032521,16.63766,14.88684,14.28476,14.13619,14.07888,3600,301,2,16,2.60775E+18,STAR,-2.54E-05,2316,53757,606
1.23766E+18,30.5491738,-1.141951263,19.11637,17.33371,16.49972,16.13184,15.81612,4263,301,1,320,4.53741E+17,GALAXY,0.04357899,403,51871,11
1.23766E+18,16.78597227,-1.139012138,19.3655,18.18802,17.70335,17.41643,17.22491,4263,301,1,228,4.4587E+17,GALAXY,0.05197105,396,51816,51
1.23766E+18,178.9924656,57.8427445,18.12821,18.09136,17.81938,17.69071,17.66212,3697,301,5,68,7.98399E+18,QSO,1.191408,7091,56658,832
1.23766E+18,181.9438757,57.96845577,18.95322,18.14452,17.83045,17.69566,17.66853,3697,301,5,78,9.27406E+18,STAR,0.0001316425,8237,58162,84
1.23767E+18,219.8861473,13.43957641,19.00944,17.08614,16.03982,15.59759,15.22463,5322,301,1,70,1.92545E+18,GALAXY,0.1166926,1710,53504,602
1.23767E+18,239.2597018,19.80240112,19.20889,18.27878,17.97433,17.84095,17.78939,4671,301,2,74,4.42617E+18,STAR,-0.0001973755,3931,55350,948
1.23767E+18,243.6519628,17.69295542,16.54343,15.45469,15.15258,15.05033,15.05555,4671,301,2,105,2.45121E+18,STAR,9.95E-05,2177,54557,459
1.23767E+18,212.0658659,14.7049732,19.34194,18.43418,17.94115,17.56527,17.4231,5322,301,1,19,3.09068E+18,GALAXY,0.07734334,2745,54231,299
1.23767E+18,213.9244358,14.47227034,19.39908,18.32289,17.60001,17.13694,16.84263,5322,301,1,31,3.0906E+18,GALAXY,0.1513415,2745,54231,7
1.23767E+18,223.0518827,12.96057356,19.3077,17.4872,16.57506,16.11161,15.78465,5322,301,1,91,3.09626E+18,GALAXY,0.0688088,2750,54242,122
1.23765E+18,239.1732082,54.61662439,19.29401,18.39978,18.09951,17.99964,18.0076,1412,301,3,356,7.55388E+18,STAR,-0.001157637,6709,56429,786
1.23765E+18,241.067311,53.42769716,18.81936,17.53505,17.0288,16.82453,16.75036,1412,301,3,367,2.45005E+18,STAR,-5.98E-05,2176,54243,329
1.23767E+18,187.8831594,21.28431552,19.37804,17.56528,16.8593,16.57911,16.38301,5194,301,1,482,2.94101E+18,GALAXY,0.1060537,2612,54480,562
1.23767E+18,161.9755459,19.6328356,19.14176,17.95988,17.46545,17.17242,16.97882,5194,301,1,319,2.78998E+18,GALAXY,0.05461361,2478,54097,1
1.23765E+18,19.02759448,-10.14005837,16.57314,15.23142,14.74261,14.55389,14.48639,1740,301,2,147,3.20772E+18,STAR,-0.0001702194,2849,54454,125
1.23765E+18,19.63338616,-10.24009707,16.95012,15.82798,15.72727,15.7284,15.80704,1740,301,2,151,3.2077E+18,STAR,1.72E-05,2849,54454,47
1.23765E+18,359.2671404,-10.57227593,18.54655,18.45333,18.40444,18.10945,17.99425,1740,301,2,17,7.31908E+17,QSO,1.801208,650,52143,267
1.23765E+18,8.773406451,-10.59343413,19.29486,18.50229,18.54668,18.39184,18.10749,1740,301,2,80,7.36368E+17,QSO,2.254899,654,52146,107
1.23765E+18,6.584046767,-10.56115035,16.87705,15.35483,14.79025,14.56482,14.48246,1740,301,2,65,2.15275E+18,STAR,-4.39E-05,1912,53293,104
1.23765E+18,18.90560491,-10.14971879,16.17347,15.126,14.97266,14.95292,15.00625,1740,301,2,146,3.20773E+18,STAR,-0.0001240607,2849,54454,154
1.23765E+18,18.0710033,-10.25716003,19.53131,18.20172,17.61453,17.39331,17.28914,1740,301,2,141,3.22464E+18,STAR,-0.0001598722,2864,54467,229
1.23768E+18,17.16735537,30.9310849,18.87832,17.84703,17.42839,17.23359,17.17558,8112,301,1,38,8.69421E+18,STAR,-0.001001716,7722,58425,47
1.23768E+18,18.5899403,30.91468822,18.7432,17.00576,16.27501,15.98451,15.82256,8112,301,1,46,2.29804E+18,STAR,8.82E-05,2041,53387,286
1.23766E+18,188.5296973,7.506582875,19.33092,18.0415,17.29202,16.87252,16.59695,3841,301,4,158,1.83307E+18,GALAXY,0.1420133,1628,53474,395
1.23766E+18,201.0592402,7.252004536,19.27304,17.27488,16.37395,15.95327,15.65024,3841,301,4,241,2.02563E+18,GALAXY,0.07416106,1799,53556,481
1.23766E+18,177.9618996,7.576730129,19.02759,17.1434,16.25306,15.85192,15.52483,3841,301,4,88,1.82633E+18,GALAXY,0.07699183,1622,53385,435
1.23766E+18,175.6615145,7.564594027,19.19587,17.56223,16.78983,16.35758,16.02907,3841,301,4,73,1.82409E+18,GALAXY,0.07952681,1620,53137,473
1.23768E+18,4.800344762,26.80301628,19.42645,19.06863,19.03611,19.02772,18.84735,8103,301,2,124,7.06642E+18,QSO,0.8032382,6276,56269,994
1.23767E+18,241.4296921,16.29026302,16.91582,15.73769,15.19925,15.03678,14.94766,4670,301,4,290,3.70314E+18,STAR,-8.77E-05,3289,54910,209
1.23766E+18,36.37913001,-1.231332331,18.8001,17.55515,17.04836,16.76225,16.5355,4263,301,1,359,4.5713E+17,GALAXY,0.04124377,406,51817,54
1.23766E+18,3.964453196,-1.076121578,19.31959,17.44517,16.58442,16.15293,15.87123,4263,301,1,142,4.38E+17,GALAXY,0.1043175,389,51795,89
1.23766E+18,7.067648131,-1.256714148,19.57646,18.19793,17.49496,17.10581,16.83399,4263,301,1,163,7.75823E+17,GALAXY,0.1325953,689,52262,285
1.23767E+18,278.5597071,42.17539789,17.55562,16.47954,16.23186,16.1538,16.16112,5416,301,5,125,3.15037E+18,STAR,-0.0002909458,2798,54397,366
1.23766E+18,166.0567498,56.5048109,19.50846,19.42348,19.29274,18.90642,18.86721,3697,301,5,20,1.02136E+18,QSO,1.842311,907,52373,618
1.23767E+18,120.6942032,8.853031343,18.70988,16.9441,16.21477,15.915,15.68504,5194,301,1,43,2.72359E+18,GALAXY,0.1129435,2419,54139,129
1.23767E+18,121.3637947,9.292025465,18.64363,16.95417,16.1463,15.73738,15.42807,5194,301,1,48,2.7236E+18,GALAXY,0.04732081,2419,54139,166
1.23767E+18,237.8420114,12.89729555,19.36601,18.00267,17.27189,16.8558,16.60708,5194,301,1,804,2.83619E+18,GALAXY,0.09686114,2519,54570,160
1.23768E+18,332.9791313,17.56892386,19.09841,17.12381,16.18878,15.75042,15.38921,8096,301,4,56,5.66223E+18,GALAXY,0.09470801,5029,55750,296
1.23766E+18,321.7741737,0.9741831774,19.59234,18.85555,19.14951,18.90945,19.03372,4187,301,6,94,1.15753E+18,GALAXY,0.04978143,1028,52884,386
1.23766E+18,322.8160816,0.9874077689,19.48777,17.81767,17.06109,16.68427,16.46502,4187,301,6,101,1.11255E+18,GALAXY,0.05072122,988,52520,592
1.23766E+18,319.9929454,0.8759874786,19.09445,17.93332,17.91761,17.78706,18.14836,4187,301,6,82,1.11137E+18,GALAXY,0.03375445,987,52523,394
1.23766E+18,323.1848549,0.8986963905,19.35984,18.37241,17.95636,17.56822,17.42251,4187,301,6,104,1.15864E+18,GALAXY,0.1158513,1029,52912,327
1.23765E+18,129.0418414,0.933492034,19.10315,17.30518,16.38304,15.92978,15.58536,1239,301,6,58,5.39661E+18,GALAXY,0.08471846,4793,55648,614
1.23766E+18,242.7158341,37.72222136,19.48044,18.22298,17.78749,17.65899,17.59696,3185,301,4,14,3.90352E+18,STAR,-0.0002449421,3467,54999,80
1.23766E+18,241.3564226,37.58529056,19.43046,18.48584,18.19874,18.10513,18.08197,3180,301,2,226,3.90357E+18,STAR,-0.0008506391,3467,54999,277
1.23768E+18,1.186395462,8.968295263,19.00587,18.78184,18.56841,18.54811,18.51791,7880,301,1,51,1.2697E+19,QSO,1.366516,11277,58450,940
1.23768E+18,9.225247618,9.120106156,19.29395,18.33768,17.92374,17.749,17.6914,7880,301,1,104,1.27385E+19,STAR,0.0001288013,11314,58436,74
1.23767E+18,240.5801994,19.24893821,17.56009,15.80923,15.22845,15.07164,15.01544,4671,301,2,83,3.34062E+18,STAR,-0.0002086504,2967,54584,273
1.23767E+18,244.2405068,17.52518955,16.15634,15.17865,14.9305,14.82433,14.83168,4671,301,2,109,2.45124E+18,STAR,-0.0001157212,2177,54557,565
1.23767E+18,49.4064204,0.815252427,17.83575,16.60695,16.02789,15.71875,15.47559,4849,301,5,784,4.65111E+17,GALAXY,0.02407397,413,51821,415
1.23767E+18,146.6445363,22.07833588,18.406,16.72866,15.95564,15.60006,15.3167,5112,301,3,247,2.58401E+18,GALAXY,0.02590134,2295,53734,240
1.23767E+18,169.5358547,26.54725978,18.95853,17.36799,16.61208,16.27441,15.99602,5112,301,3,389,2.49507E+18,GALAXY,0.0278285,2216,53795,279
1.23767E+18,171.3826315,26.65058641,19.20223,17.53234,16.68932,16.28914,15.9763,5112,301,3,400,2.49503E+18,GALAXY,0.08700715,2216,53795,119
1.23767E+18,171.5772693,26.80975627,17.99368,16.92724,16.56535,16.40234,16.28609,5112,301,3,401,2.49732E+18,GALAXY,0.03330265,2218,53816,261
1.23766E+18,151.7143179,33.516145,19.08012,18.78794,18.72569,18.60623,18.4942,4518,301,5,160,2.19787E+18,QSO,0.7254487,1952,53378,405
1.23766E+18,165.8249199,56.4719636,19.51165,18.30105,17.78654,17.59918,17.44001,3697,301,5,19,1.02243E+18,STAR,-0.0006122065,908,52373,422
1.23766E+18,166.107514,56.53737197,18.35489,17.43409,17.05274,16.92303,16.86982,3697,301,5,20,9.20764E+18,STAR,-0.0006324874,8178,57428,99
1.23766E+18,171.7599515,57.27309714,18.71912,18.63968,18.50298,18.48658,18.43674,3697,301,5,42,1.47504E+18,QSO,1.04105,1310,53033,387
1.23766E+18,195.1656969,11.4917079,18.68761,17.42693,17.34004,17.33016,17.33578,3805,301,2,53,1.90841E+18,STAR,-5.49E-07,1695,53473,17
1.23767E+18,137.232399,21.36016143,18.51441,17.30652,16.8156,16.5693,16.62139,5061,301,4,158,2.57156E+18,GALAXY,0.009122206,2284,53708,12
1.23766E+18,138.7418961,29.84272393,17.79103,16.63478,16.19296,15.94348,15.80097,4335,301,3,190,2.17991E+18,GALAXY,0.02094383,1936,53330,598
1.23765E+18,243.7125035,50.18368931,19.41404,17.53802,16.62139,16.17899,15.84609,2206,301,2,161,3.24717E+18,GALAXY,0.06027056,2884,54526,263
1.23768E+18,19.85140981,30.63902548,18.6822,17.2454,16.70133,16.53303,16.43355,8112,301,1,54,2.298E+18,STAR,-0.0002792895,2041,53387,124
1.23768E+18,20.91654414,30.5466088,18.83058,17.85405,17.54123,17.41345,17.36962,8112,301,1,60,2.29796E+18,GALAXY,0.7383517,2041,53387,7
1.23766E+18,166.1994355,51.06104574,19.54488,17.92429,17.01977,16.56763,16.16481,2830,301,4,342,9.87553E+17,GALAXY,0.1164977,877,52353,505
1.23766E+18,223.5700979,-1.591064237,18.41082,17.43619,17.12331,17.00728,16.94315,2334,301,4,185,4.52977E+18,STAR,-0.000270526,4023,55328,986
1.23766E+18,224.7410277,-1.5720324,19.13862,18.90683,18.47282,18.33916,17.95205,2334,301,4,193,1.03712E+18,QSO,0.2753194,921,52380,592
1.23766E+18,225.2466908,44.65490423,19.25733,17.84679,17.28318,17.06752,16.93056,3918,301,3,189,3.81688E+18,STAR,-0.0002002053,3390,54945,306
1.23767E+18,211.1534471,27.02806697,19.41629,17.37677,16.32791,15.85893,15.54615,4649,301,3,180,2.38694E+18,GALAXY,0.1383203,2120,53852,120
1.23767E+18,230.038946,21.90477582,17.10129,15.17071,14.19677,13.73588,13.3565,4649,301,3,300,2.4297E+18,GALAXY,0.03834544,2158,54209,44
1.23765E+18,197.9863802,3.111302571,17.96462,17.07893,16.61805,16.40559,16.28282,1458,301,5,489,5.91223E+17,GALAXY,0.02767473,525,52295,457
1.23765E+18,216.0882322,2.970594664,17.52408,16.46265,16.17825,16.00645,15.86281,1458,301,5,609,6.01374E+17,GALAXY,0.02605102,534,51997,521
1.23766E+18,216.6167452,50.04675704,18.94582,18.29945,18.19514,18.10018,17.85743,3180,301,2,82,9.46437E+18,QSO,2.324309,8406,57513,192
1.23768E+18,350.4791081,15.97617789,19.4093,18.31291,18.02977,17.92257,17.91449,7713,301,1,169,6.90864E+18,QSO,3.199405,6136,56206,416
1.23765E+18,158.3461632,5.330744211,19.45481,18.02289,17.32981,16.92197,16.65031,2125,301,6,264,6.49736E+17,GALAXY,0.08138754,577,52367,332
1.23766E+18,224.3341256,45.46902361,18.03514,17.14775,16.8321,16.70641,16.66809,3964,301,4,82,9.55908E+18,STAR,-0.0003169941,8490,57104,673
1.23766E+18,257.7733748,31.0729828,19.13785,18.20921,22.27007,20.31893,25.33364,2248,301,2,230,1.09791E+18,STAR,-1.94E-05,975,52411,567
1.23766E+18,230.695389,10.36076927,19.38484,18.47161,18.09865,17.95055,17.92028,3972,301,3,45,6.1847E+18,STAR,-7.56E-05,5493,56009,476
1.23767E+18,128.6475144,13.72690096,15.35842,15.41922,15.84887,16.14931,16.43604,5137,301,2,102,2.73048E+18,STAR,0.00018629,2425,54139,627
1.23767E+18,137.7894254,16.89595035,17.71542,17.80173,18.22108,18.54942,18.84055,5137,301,2,164,5.96849E+18,STAR,-0.0001371161,5301,55987,327
1.23767E+18,142.7988128,18.20573786,18.79857,18.7024,18.53274,18.4049,18.42131,5137,301,2,197,2.66627E+18,QSO,1.43554,2368,53758,521
1.23767E+18,153.5696539,20.94880003,16.54877,15.63048,15.21398,15.04493,14.99267,5137,301,2,268,3.57939E+18,STAR,0.0001081837,3179,54830,552
1.23767E+18,127.2210081,13.40584625,19.39792,18.01342,17.43332,17.188,17.06871,5194,301,6,94,3.59731E+18,STAR,0.0003396674,3195,54832,223
1.23767E+18,128.6282973,13.87228199,18.94129,17.98263,17.54715,17.37512,17.29148,5194,301,6,103,3.59739E+18,STAR,0.0005487643,3195,54832,514
1.23767E+18,247.5645002,15.82513066,19.59629,19.49609,19.4012,19.22884,18.99188,4671,301,2,133,2.48615E+18,QSO,2.065887,2208,53880,595
1.23766E+18,199.4877775,7.662248812,18.84336,17.96668,17.6412,17.52965,17.52163,3842,301,4,122,6.10576E+18,STAR,2.23E-05,5423,55958,6
1.23766E+18,117.3450539,52.04767235,18.64458,16.58012,15.55183,15.08699,14.72158,4264,301,5,108,2.10442E+18,GALAXY,0.06865034,1869,53327,416
1.23766E+18,114.5763141,48.3212552,19.24745,17.3028,16.20496,15.6639,15.25657,4264,301,5,81,2.10217E+18,GALAXY,0.08050085,1867,53317,423
1.23765E+18,143.0531301,1.893622677,17.62511,16.70223,16.32348,16.15918,16.09759,1462,301,4,118,5.33909E+18,STAR,0.0003758815,4742,55660,272
1.23767E+18,236.2689868,17.14865126,19.46598,17.99929,17.08281,16.5481,16.12703,4678,301,5,229,2.43986E+18,GALAXY,0.04895954,2167,53889,128
1.23766E+18,248.7891748,0.3969745669,18.92008,17.34707,16.56824,16.19788,15.92491,2348,301,6,41,3.91948E+17,GALAXY,0.02428178,348,51671,491
1.23766E+18,3.143589235,0.04978445188,17.65217,16.34574,15.68887,15.29635,14.95402,4263,301,4,137,7.72538E+17,GALAXY,0.03966025,686,52519,621
1.23766E+18,22.12628031,0.004030284889,16.51521,15.30245,14.70566,14.36005,14.0688,4263,301,4,263,4.49254E+17,GALAXY,0.02629647,399,51817,74
1.23766E+18,233.2800704,35.06043489,17.17038,15.9176,15.36842,15.03068,14.85552,3926,301,2,52,1.57744E+18,GALAXY,0.05854245,1401,53144,215
1.23766E+18,241.6674261,30.09906909,15.66604,13.8347,12.80579,12.22783,11.78913,3926,301,2,110,1.58311E+18,GALAXY,0.02189896,1406,52876,359
1.23766E+18,186.6463496,7.799952237,18.27327,18.04213,17.92722,17.76731,17.82739,3842,301,4,37,6.0765E+18,QSO,1.494034,5397,55944,78
1.23767E+18,0.6227294372,-4.524437922,18.94123,17.87309,17.82876,17.85077,17.88336,6361,301,3,26,2.95448E+18,STAR,-0.0009159714,2624,54380,431
1.23768E+18,6.405181865,20.31134753,19.55149,17.62016,16.62468,16.13117,15.76508,8096,301,4,268,6.96608E+18,GALAXY,0.05945544,6187,56244,502
1.23766E+18,320.9383426,0.8581467411,18.62348,17.38327,16.86863,16.55388,16.34104,4187,301,6,89,1.11141E+18,GALAXY,0.0509174,987,52523,526
